2017-08-16 17:00:00,301.13000000,312.18000000,298.00000000,302.00000000,7030.71034000
2017-08-17 17:00:00,302.00000000,311.79000000,283.94000000,293.96000000,9537.84646000
2017-08-18 17:00:00,293.31000000,299.90000000,278.00000000,290.91000000,2146.19773000
2017-08-19 17:00:00,289.41000000,300.53000000,282.85000000,299.10000000,2510.13871000
2017-08-20 17:00:00,299.10000000,346.52000000,294.60000000,323.29000000,5219.44542000
2017-08-21 17:00:00,321.04000000,330.41000000,144.21000000,309.80000000,7956.35088000
2017-08-22 17:00:00,312.25000000,324.99000000,309.41000000,315.74000000,8665.72569000
2017-08-23 17:00:00,315.74000000,328.04000000,314.01000000,323.42000000,6753.27192000
2017-08-24 17:00:00,323.42000000,338.28000000,323.42000000,327.24000000,7125.96962000
2017-08-25 17:00:00,327.24000000,335.44000000,323.41000000,330.79000000,4877.68521000
2017-08-26 17:00:00,332.18000000,348.13000000,330.73000000,348.13000000,4635.43715000
2017-08-27 17:00:00,348.11000000,351.00000000,331.95000000,346.00000000,4279.18170000
2017-08-28 17:00:00,347.00000000,377.60000000,346.00000000,374.70000000,3032.13425000
2017-08-29 17:00:00,374.70000000,393.71000000,362.05000000,385.93000000,4446.59608000
2017-08-30 17:00:00,384.64000000,389.36000000,377.78000000,384.79000000,4435.86855000
2017-08-31 17:00:00,386.44000000,394.39000000,383.18000000,388.46000000,4198.68434000
2017-09-01 17:00:00,388.58000000,394.32000000,320.08000000,343.14000000,8240.32724000
2017-09-02 17:00:00,343.56000000,367.28000000,320.08000000,341.77000000,5253.62211000
2017-09-03 17:00:00,339.29000000,344.55000000,267.94000000,283.77000000,6737.81061000
2017-09-04 17:00:00,286.81000000,321.52000000,235.55000000,312.09000000,8344.41924000
2017-09-05 17:00:00,313.29000000,336.34000000,312.09000000,335.00000000,5486.30988000
2017-09-06 17:00:00,335.01000000,342.50000000,320.17000000,334.49000000,3103.89745000
2017-09-07 17:00:00,334.49000000,335.10000000,272.00000000,302.99000000,4915.75693000
2017-09-08 17:00:00,300.01000000,307.00000000,281.66000000,296.74000000,2740.58822000
2017-09-09 17:00:00,296.72000000,302.78000000,261.03000000,293.50000000,4156.45099000
2017-09-10 17:00:00,293.51000000,304.98000000,285.21000000,297.30000000,4829.64647000
2017-09-11 17:00:00,297.78000000,316.46000000,286.01000000,293.96000000,5176.31402000
2017-09-12 17:00:00,293.93000000,294.50000000,257.05000000,276.91000000,6451.22836000
