2021-09-09 17:00:00,3488.77000000,4799.99000000,1200.96000000,3208.14000000,178.48950000
2021-09-10 17:00:00,3208.14000000,3347.00000000,3208.14000000,3258.84000000,275.01010000
2021-09-11 17:00:00,3260.23000000,3469.08000000,3235.84000000,3409.82000000,586.90420000
2021-09-12 17:00:00,3394.90000000,3405.89000000,3101.01000000,3293.56000000,774.62300000
2021-09-13 17:00:00,3263.83000000,3436.52000000,3263.82000000,3435.39000000,318.63770000
2021-09-14 17:00:00,3435.14000000,3611.00000000,3357.23000000,3611.00000000,134.86690000
2021-09-15 17:00:00,3595.65000000,3665.67000000,3487.70000000,3553.46000000,167.70770000
2021-09-16 17:00:00,3580.87000000,3584.00000000,3355.73000000,3410.47000000,89.81000000
2021-09-17 17:00:00,3388.82000000,3526.60000000,3378.57000000,3428.94000000,34.77470000
2021-09-18 17:00:00,3445.23000000,3445.23000000,3243.07000000,3327.00000000,115.57420000
2021-09-19 17:00:00,3311.02000000,3318.51000000,2925.62000000,2970.00000000,365.56710000
2021-09-20 17:00:00,2964.01000000,3087.76000000,2549.42000000,2760.00000000,194.78780000
2021-09-21 17:00:00,2789.66000000,3094.20000000,2734.07000000,3064.06000000,166.60830000
2021-09-22 17:00:00,3073.26000000,3166.40000000,3042.51000000,3142.28000000,75.24790000
2021-09-23 17:00:00,3138.27000000,3138.27000000,2741.69000000,2915.06000000,73.86810000
2021-09-24 17:00:00,2940.38000000,2959.80000000,2801.60000000,2933.20000000,130.70050000
2021-09-25 17:00:00,2907.14000000,3100.00000000,2665.60000000,3048.29000000,175.39210000
2021-09-26 17:00:00,3042.71000000,3199.42000000,2929.19000000,2950.00000000,216.78810000
2021-09-27 17:00:00,2923.22000000,2967.53000000,2789.49000000,2808.36000000,108.79100000
2021-09-28 17:00:00,2817.24000000,2932.89000000,2782.90000000,2834.98000000,81.05560000
2021-09-29 17:00:00,2866.39000000,3040.00000000,2859.92000000,2991.12000000,175.76600000
2021-09-30 17:00:00,2994.59000000,3323.65000000,2977.11000000,3313.94000000,342.38190000
2021-10-01 17:00:00,3279.29000000,3471.03000000,3260.10000000,3380.29000000,68.35650000
2021-10-02 17:00:00,3397.85000000,3490.18000000,3334.18000000,3420.95000000,76.99480000
2021-10-03 17:00:00,3404.79000000,3432.39000000,3265.99000000,3383.38000000,160.68270000
2021-10-04 17:00:00,3413.52000000,3549.10000000,3370.71000000,3519.09000000,54.26560000
2021-10-05 17:00:00,3527.19000000,3700.01000000,3359.29000000,3580.51000000,210.66700000
2021-10-06 17:00:00,3572.54000000,3643.49000000,3501.38000000,3570.00000000,70.29130000
2021-10-07 17:00:00,3595.69000000,3694.70000000,3530.57000000,3574.74000000,158.97600000
2021-10-08 17:00:00,3570.60000000,3640.48000000,3547.56000000,3593.52000000,54.87700000
2021-10-09 17:00:00,3570.70000000,3606.28000000,3400.00000000,3401.62000000,57.77530000
2021-10-10 17:00:00,3400.00000000,3622.34000000,3378.59000000,3528.42000000,34.73660000
2021-10-11 17:00:00,3497.76000000,3540.03000000,3433.61000000,3487.69000000,63.95740000
2021-10-12 17:00:00,3482.75000000,3601.86000000,3415.52000000,3595.23000000,34.13030000
2021-10-13 17:00:00,3621.19000000,3820.00000000,3596.49000000,3782.68000000,229.21590000
2021-10-14 17:00:00,3785.63000000,3900.00000000,3753.96000000,3862.01000000,168.42480000
2021-10-15 17:00:00,3863.84000000,3953.46000000,3803.74000000,3825.73000000,55.52430000
