2023-03-23 17:00:00,1.33110000,1.88000000,1.17570000,1.26110000,226469.20000000
2023-03-24 17:00:00,1.26000000,1.29960000,1.18330000,1.22730000,83670.90000000
2023-03-25 17:00:00,1.22480000,1.34720000,1.20580000,1.28530000,83582.00000000
2023-03-26 17:00:00,1.30180000,1.35230000,1.08060000,1.16270000,203376.00000000
2023-03-27 17:00:00,1.16250000,1.22000000,1.11760000,1.21560000,190665.20000000
2023-03-28 17:00:00,1.21580000,1.27840000,1.20000000,1.22400000,399947.50000000
2023-03-29 17:00:00,1.23000000,1.43620000,1.22440000,1.38190000,636740.60000000
2023-03-30 17:00:00,1.37860000,1.44550000,1.32800000,1.38900000,715073.10000000
2023-03-31 17:00:00,1.39100000,1.40220000,1.26200000,1.29410000,510222.60000000
2023-04-01 17:00:00,1.29110000,1.41670000,1.13310000,1.20160000,1012545.30000000
2023-04-02 17:00:00,1.20100000,1.22700000,1.10120000,1.15210000,793229.30000000
2023-04-03 17:00:00,1.15480000,1.26540000,1.14910000,1.23310000,637023.40000000
2023-04-04 17:00:00,1.23700000,1.28990000,1.20590000,1.24280000,508390.10000000
2023-04-05 17:00:00,1.24200000,1.24200000,1.18080000,1.21320000,312725.90000000
2023-04-06 17:00:00,1.21600000,1.24650000,1.18250000,1.19530000,319712.10000000
2023-04-07 17:00:00,1.19510000,1.21020000,1.15370000,1.16230000,359058.40000000
2023-04-08 17:00:00,1.16450000,1.19810000,1.14510000,1.18160000,177543.70000000
2023-04-09 17:00:00,1.18050000,1.25350000,1.16330000,1.24290000,501885.40000000
2023-04-10 17:00:00,1.24310000,1.25810000,1.20380000,1.21940000,674874.60000000
2023-04-11 17:00:00,1.21710000,1.21750000,1.15500000,1.19320000,447448.50000000
2023-04-12 17:00:00,1.19620000,1.37770000,1.17960000,1.37000000,1599964.10000000
2023-04-13 17:00:00,1.37110000,1.74520000,1.37110000,1.69920000,2401392.20000000
2023-04-14 17:00:00,1.69980000,1.74500000,1.60400000,1.65400000,1113753.00000000
2023-04-15 17:00:00,1.65380000,1.72270000,1.57080000,1.69790000,959566.60000000
2023-04-16 17:00:00,1.69640000,1.70000000,1.58450000,1.61040000,1113817.30000000
2023-04-17 17:00:00,1.60840000,1.81830000,1.58460000,1.67230000,1764080.80000000
2023-04-18 17:00:00,1.67200000,1.69640000,1.38650000,1.48940000,1802868.80000000
2023-04-19 17:00:00,1.49270000,1.54000000,1.40440000,1.44160000,1371992.60000000
2023-04-20 17:00:00,1.44190000,1.50150000,1.41130000,1.47180000,2096148.00000000
2023-04-21 17:00:00,1.47150000,1.50000000,1.42390000,1.46470000,642166.40000000
2023-04-22 17:00:00,1.46470000,1.46470000,1.30000000,1.34160000,775001.10000000
2023-04-23 17:00:00,1.34150000,1.36810000,1.28100000,1.33890000,1089165.30000000
2023-04-24 17:00:00,1.33950000,1.38740000,1.29450000,1.38010000,984488.20000000
2023-04-25 17:00:00,1.38040000,1.50600000,1.32270000,1.38650000,1948280.80000000
2023-04-26 17:00:00,1.38590000,1.45550000,1.37700000,1.42490000,772569.00000000
2023-04-27 17:00:00,1.42590000,1.44520000,1.35530000,1.38100000,737370.30000000
2023-04-28 17:00:00,1.38170000,1.39550000,1.33100000,1.36810000,412710.30000000
2023-04-29 17:00:00,1.36870000,1.42470000,1.34810000,1.35770000,382354.70000000
2023-04-30 17:00:00,1.35510000,1.36860000,1.26360000,1.31530000,631188.30000000
2023-05-01 17:00:00,1.31480000,1.36000000,1.30420000,1.35060000,495861.70000000
2023-05-02 17:00:00,1.35150000,1.36440000,1.29740000,1.34290000,744791.50000000
2023-05-03 17:00:00,1.34300000,1.36550000,1.30970000,1.31950000,950648.00000000
2023-05-04 17:00:00,1.31980000,1.36780000,1.29130000,1.35770000,1746971.10000000
2023-05-05 17:00:00,1.35790000,1.37030000,1.21810000,1.24130000,1286231.50000000
2023-05-06 17:00:00,1.24180000,1.26100000,1.21840000,1.22130000,759242.20000000
2023-05-07 17:00:00,1.22040000,1.23160000,1.01390000,1.09500000,2427590.70000000
2023-05-08 17:00:00,1.09600000,1.12100000,1.07750000,1.10580000,2775368.30000000
2023-05-09 17:00:00,1.10360000,1.20530000,1.08750000,1.17220000,2497994.60000000
2023-05-10 17:00:00,1.17220000,1.17260000,1.05230000,1.09000000,967042.50000000
2023-05-11 17:00:00,1.09040000,1.17790000,1.06260000,1.17170000,3500903.60000000
2023-05-12 17:00:00,1.17300000,1.19190000,1.14470000,1.17060000,1565046.10000000
2023-05-13 17:00:00,1.17000000,1.20800000,1.14240000,1.17340000,968584.50000000
2023-05-14 17:00:00,1.17500000,1.23020000,1.14920000,1.19000000,863158.40000000
2023-05-15 17:00:00,1.19070000,1.21330000,1.16340000,1.18030000,357986.50000000
2023-05-16 17:00:00,1.17820000,1.21200000,1.13250000,1.19750000,783099.10000000
2023-05-17 17:00:00,1.19620000,1.21460000,1.13700000,1.15690000,340624.60000000
2023-05-18 17:00:00,1.15730000,1.17360000,1.14260000,1.16280000,261342.60000000
2023-05-19 17:00:00,1.16190000,1.16960000,1.15050000,1.16400000,122337.70000000
2023-05-20 17:00:00,1.16310000,1.17130000,1.11070000,1.12660000,205716.00000000
2023-05-21 17:00:00,1.12680000,1.14030000,1.10690000,1.12560000,681202.30000000
2023-05-22 17:00:00,1.12710000,1.18050000,1.11960000,1.16730000,404834.90000000
2023-05-23 17:00:00,1.16660000,1.16660000,1.08000000,1.11000000,540595.30000000
2023-05-24 17:00:00,1.11290000,1.11620000,1.06780000,1.10730000,393445.40000000
2023-05-25 17:00:00,1.10720000,1.18110000,1.10380000,1.15790000,1408358.80000000
2023-05-26 17:00:00,1.15830000,1.17840000,1.15070000,1.17210000,842522.00000000
2023-05-27 17:00:00,1.17210000,1.25930000,0.35120000,1.24860000,2281508.80000000
2023-05-28 17:00:00,1.24910000,1.28000000,1.20710000,1.22670000,1216667.50000000
2023-05-29 17:00:00,1.22660000,1.24850000,1.20790000,1.21860000,553829.00000000
2023-05-30 17:00:00,1.21860000,1.23680000,1.13910000,1.16170000,817089.20000000
2023-05-31 17:00:00,1.16140000,1.16790000,1.12910000,1.14580000,433329.50000000
2023-06-01 17:00:00,1.14530000,1.25670000,1.13570000,1.24150000,931143.30000000
2023-06-02 17:00:00,1.24060000,1.25750000,1.20480000,1.21670000,366371.60000000
2023-06-03 17:00:00,1.21690000,1.23550000,1.20200000,1.20890000,253144.70000000
2023-06-04 17:00:00,1.20810000,1.20810000,1.06330000,1.13620000,1998726.40000000
2023-06-05 17:00:00,1.13640000,1.19920000,1.10530000,1.19000000,1817401.10000000
